A,B,C,D,E,F,G,H,I,J,K,Name
37.0475741,34.21095655,97.28664688,63.34974603,17.88141308,60.77926426,77.0710673,7.019590868,9.276266332,46.03507462,10.46515622,Albukerke
55.95545276,39.8911815,9.081664487,46.63313599,0.081526583,38.10537056,53.65523444,40.23746627,2.443817384,43.64191266,10.88345398,Baxan
40.99573783,18.99709965,95.28256683,61.02888004,19.49104059,61.63268507,21.58787989,0.723433255,0.385519154,51.25306326,11.24071958,Albukerke
34.48773183,33.93365013,99.90660435,63.69633352,15.50767294,65.76015528,77.28128303,6.255632573,0.852291847,57.37138112,10.05833079,Albukerke
62.88633944,22.73742495,49.61398126,64.14043397,25.2953895,52.42790071,9.892196988,88.14345516,5.753815651,60.58942293,8.651216456,Dum
72.51414323,55.90874155,46.05832702,20.76030112,15.41445202,65.49588786,53.30508923,36.81163754,18.62335319,78.97624664,13.06281965,Eugene
45.0916897,39.8029513,10.99403681,68.04086114,11.39421226,71.84995074,50.43234959,43.42561684,1.652273406,73.23549425,9.859246581,Baxan
41.47072665,21.17953455,97.22608171,67.62454523,16.71264872,65.91682164,17.24468775,1.412586732,28.02852167,60.98360269,10.56881163,Albukerke
44.23106934,31.73977953,8.766673183,86.56675107,3.300665957,57.55177529,57.58054525,41.14043413,12.10495572,55.35118659,10.15453279,Baxan
17.04909505,38.09672058,14.450117,79.9674376,13.02960366,18.39388308,50.9744436,28.08399424,2.544637896,73.25291922,9.653965981,Baxan
40.243443,35.43005003,6.551235637,54.72770296,11.99522088,67.4585152,52.40121301,27.69869582,12.38588217,69.45281069,9.389385468,Baxan
35.67519608,34.45214119,0.970370718,92.28927737,1.069696059,49.68548997,57.48444943,29.54340692,23.99324764,72.82710222,10.42152454,Baxan
54.70636312,53.22701088,68.87775004,30.75620073,18.37865574,59.96033276,89.27000401,32.61227882,9.718185862,63.54179401,11.15580652,Eugene
74.44610235,24.60778874,48.07274768,61.48503254,31.07869538,50.81191992,5.323960943,83.64413481,13.03303001,72.97130235,9.466331807,Dum
81.49334655,44.67164873,33.93564645,33.54881422,8.78166461,57.90619279,55.859516,62.01455428,21.16653771,49.3152839,11.29997205,Choluteco
69.98367785,17.81442287,48.57702048,65.50054423,10.45936865,57.09366886,13.48099603,84.69425747,9.544147422,71.11176918,9.683953935,Dum
59.72787914,24.66255424,53.42232595,65.08364717,23.73274785,58.06435222,0.267799105,88.65613089,20.37295928,53.53084489,9.031249268,Dum
55.83253828,31.47408794,13.28121614,89.74347523,6.350423585,24.41229647,59.66576655,40.26675245,21.48278782,60.20013026,9.769867991,Baxan
64.4741574,18.21961494,60.10616296,65.33094603,45.90610982,50.11478449,46.482376,56.6915469,5.610018407,59.60978658,8.756069793,Dum
11.17041609,44.62565556,13.51185285,67.36715141,5.540809805,4.483729612,57.88803314,48.1580504,19.9190027,57.85689252,10.89509175,Baxan
59.45171386,23.10037142,63.71655504,62.74371752,12.15604535,53.75652651,3.46110788,84.74338859,20.37215558,60.18362359,8.483325441,Dum
64.17093911,20.72214081,53.04880289,69.51664462,14.33667331,50.68377693,19.04312976,64.74215573,6.627491283,57.87669412,9.156152353,Dum
75.13843372,42.09809245,39.61981838,31.90958797,3.411551243,69.87997015,56.33034963,54.55831721,15.30651597,43.10537619,11.61422632,Choluteco
58.33527282,45.34419283,68.4831132,30.7488147,17.61352991,71.08499494,69.65839457,27.98101486,17.1369659,79.03126327,12.69529743,Eugene
61.23364398,18.1338911,58.7286831,68.15126185,33.93836969,51.90067228,48.84503663,4.820575856,10.92825914,70.24651296,8.719696118,Dum
53.20105787,59.38734637,68.78799025,5.081707879,21.39190079,63.12949791,81.19355283,49.62364704,11.03634151,69.82047961,12.98313515,Eugene
31.81830265,26.75605446,97.79600164,60.91080066,11.51927287,66.83335318,24.93519501,11.26627984,29.86045447,64.60493415,10.78635373,Albukerke
57.01327513,37.53740585,10.35804772,75.67771948,8.801199713,26.36886437,53.31207341,27.81868673,10.59246256,64.04116208,10.76279784,Baxan
41.91233977,78.74789422,61.80476789,10.52624873,17.72003673,59.51821609,80.49406296,49.3437076,12.50266912,78.09786751,13.99954901,Eugene
83.65961278,41.87858973,29.31646086,27.99789349,10.29867676,68.54064705,57.55528343,69.02770975,30.56366055,40.99772051,12.882632,Choluteco
20.66080124,42.6293433,8.105107173,52.34713422,13.81522925,51.6115574,60.58499741,25.88955832,7.282786165,63.93272072,10.7107118,Baxan
73.91735254,22.45263284,71.29369833,72.3281005,31.34155964,56.14503493,18.22168717,43.16332219,18.8666162,67.10339163,8.691327437,Dum
70.71221528,52.90792187,55.17759645,0.28012521,16.73049569,74.73149367,70.86036295,54.52455207,18.88163279,73.35096654,13.68859091,Eugene
36.27046726,52.77990093,46.55240237,42.6217695,23.07560662,74.58922067,77.88078146,39.60079676,20.85111889,63.49518872,13.59987793,Eugene
50.76147229,68.42382968,50.12706426,33.78718809,18.1052056,60.34056368,98.90351347,52.92760905,18.20037529,70.85039134,13.82322992,Eugene
38.96110207,28.15199635,99.75473987,65.36351142,14.73931684,67.01068319,66.77083414,4.610681182,12.17695521,51.68076948,11.85505539,Albukerke
48.35884877,17.48399678,99.49087392,61.68068113,19.75539106,66.39270419,26.43067603,11.1157965,20.14149149,48.38219109,10.64263643,Albukerke
14.40360863,36.74652804,0.200746119,72.14137933,6.774933237,6.060268243,48.69630552,27.67871741,17.20954242,73.53887419,10.70376477,Baxan
72.48110087,71.14108034,72.98873293,59.86677872,20.50300895,53.31577183,80.42209781,35.12444781,6.263192422,81.99388743,13.48408182,Eugene
83.22353642,41.63373486,49.85535717,52.90284338,5.095787587,60.7175731,57.95421181,54.6569769,32.97922176,40.58180127,12.93281457,Choluteco
21.46041136,33.22110931,1.933886953,91.22825815,1.907866137,59.25909189,64.21709357,38.90885998,14.05820012,68.99343725,10.46474825,Baxan
40.63371838,32.42318339,95.76956714,61.51410156,17.91088967,62.26270091,64.83060311,7.196243254,19.2632174,59.81042719,10.55359359,Albukerke
69.57779728,15.95735345,58.05669322,67.50078111,49.44089306,57.1787895,41.10036062,39.8907015,7.392923326,69.3926237,8.119771316,Dum
79.51110498,44.40741896,31.2818438,56.63302295,18.9532719,68.59561117,57.96395182,53.67091125,19.46309722,47.2899258,12.8635339,Choluteco
77.39866338,41.03402896,31.89690771,55.4845917,17.80229673,61.13354914,58.01306878,71.43363229,25.77605401,46.95630309,12.74096041,Choluteco
44.24630691,23.39989079,98.54268399,65.81332441,10.03533889,66.90299278,37.59978591,1.066612023,17.09549443,58.03439214,10.97092108,Albukerke
56.0790303,19.5222722,66.69411414,65.95235208,36.5189272,50.29549401,16.72626745,73.85119845,17.768952,74.41390199,9.787548057,Dum
52.85377334,42.00876308,0.194837718,68.15351262,10.79819241,51.70650997,57.42167654,27.69960688,27.21671032,39.81748554,10.55549336,Baxan
41.95874408,26.1104937,97.25005845,67.49172873,11.07341655,60.88704116,88.58535884,14.75669311,29.38779958,51.5056578,11.65807838,Albukerke
83.16520206,40.24501254,37.52553405,76.18581309,1.63676687,57.38837182,58.9901237,71.96379083,17.37240763,46.61443399,12.31906656,Choluteco
37.90823007,29.76369475,96.90517479,64.02422768,11.36390647,63.20364845,95.18295064,10.4832706,13.82303953,57.95512218,11.52548866,Albukerke
81.28335843,43.31806171,29.1700257,38.65641593,14.91675003,57.39356319,58.2716497,69.81525833,9.981473243,49.03505501,11.08508291,Choluteco
35.67058894,20.11162075,97.88549455,68.30616892,13.12040102,67.97616638,54.83366525,2.887206813,12.75490445,58.2975604,11.80467403,Albukerke
67.664228,23.98237842,74.6543652,66.86925188,28.10279635,53.46107266,31.1464725,37.95633365,12.56053585,68.23286375,9.039473162,Dum
64.74286991,69.4974623,68.36796131,21.11927211,21.23158174,47.35376229,85.02814383,53.65150525,10.42730459,76.99881445,13.46972488,Eugene
65.7987258,70.91236037,53.5722435,34.71770532,24.94550405,71.72259869,94.50474925,46.0846568,14.24088273,73.90847168,12.64907816,Eugene
36.03704292,34.74172705,96.52227134,69.03641617,16.37116733,66.31922668,55.69667942,20.91125585,29.53624317,53.3920651,11.73609703,Albukerke
69.55691741,21.22447419,55.67896248,64.61093737,10.67171341,59.67450519,25.60045313,88.98327556,7.893818915,69.48287269,9.564680609,Dum
75.84948222,43.3545363,39.97995916,26.0261169,11.81338558,66.60083709,56.31481818,57.02257889,13.47708337,40.09779814,12.24362906,Choluteco
74.80543743,19.04432485,56.1978919,74.52393018,10.04010423,57.33453073,43.80451146,67.40243342,9.248341317,62.48709743,8.059781097,Dum
46.20834058,38.68210552,3.047184698,45.00310452,1.788871321,58.13846438,61.47488785,26.09919238,15.14106547,58.86139695,10.89924693,Baxan
32.60311233,18.8933586,95.54405533,69.04364391,17.48493403,63.44735396,50.57573561,7.362003863,11.58087177,59.90465488,10.8292523,Albukerke
44.54102306,55.32626714,68.99107888,49.85500396,15.55496901,50.14135234,69.72361796,64.8323762,9.664559079,75.29303229,12.81598245,Eugene
39.18862474,33.02638272,99.30759017,64.78811411,12.76947283,64.13152458,85.16061553,5.174372508,10.95097089,52.50823488,11.76223431,Albukerke
46.46533087,36.78757703,10.98048517,80.59226465,10.88305873,54.16852287,64.8232216,27.34148483,12.75707567,48.8784721,10.42176461,Baxan
49.92869148,41.40798695,3.463157848,69.53258879,14.24797448,28.38093192,54.09522387,40.10452617,28.51351168,60.68135994,9.817439231,Baxan
46.78646215,39.24194917,13.37091391,51.6041692,12.19121925,57.04182123,59.53662838,36.69570798,21.87297742,67.28427535,9.516840768,Baxan
42.59754244,28.50416856,99.50509398,69.9419891,18.13746606,68.78915527,81.18238821,0.104646728,22.69497565,64.98437008,11.40382718,Albukerke
34.25951788,43.45043121,9.899828907,82.44436092,2.962211487,26.21097536,55.01862218,39.53501233,1.151469374,46.24488299,9.15534139,Baxan
69.44752027,20.5142905,68.67588223,68.71421567,21.44919499,57.20595668,11.56582882,76.36733716,19.78596393,71.27512508,9.446168153,Dum
83.07684789,40.69047928,49.83879941,67.24244055,14.13471391,74.5401891,59.85372434,64.12565009,29.55622721,43.45020527,11.65331267,Choluteco
28.80353807,28.12148951,99.41270439,64.16919746,11.31485671,65.55592963,85.68679023,24.62579357,23.49147816,51.0088005,11.20014114,Albukerke
37.2155376,76.00981869,63.44066383,11.65791478,23.03174687,45.47956828,50.37039962,47.80481048,5.3861748,83.43387929,12.74302795,Eugene
58.91729767,15.90483553,60.80009199,65.93234899,32.63263865,57.0432697,31.07014482,32.48587782,15.71567271,64.8922994,8.020806396,Dum
47.58875053,16.17761032,99.9132486,60.24067372,18.93777409,64.9220815,81.52056534,18.34692521,9.463687563,53.38096355,10.86123748,Albukerke
64.94359202,73.40378147,70.21284058,49.21792452,20.64209907,48.58578691,56.07371019,37.52303377,5.968285823,63.44911021,13.81421397,Eugene
56.05776184,37.56766714,1.884100086,54.90821519,12.09926734,41.8559176,62.96316117,41.39483212,21.65632668,47.2485899,10.78543534,Baxan
37.68897798,58.17153017,68.63744782,16.90373785,21.6793408,59.40190831,53.27496447,37.44915315,21.52808518,63.610296,11.29792503,Eugene
49.43360009,67.00090528,50.19926147,48.51071985,21.89348814,57.73539333,52.99206562,56.64114403,14.33846094,72.80499501,12.06266801,Eugene
26.6353133,36.2090084,7.232540831,57.77956056,4.434220742,5.787348695,64.65207931,32.67079881,13.34369465,38.13645455,9.667585935,Baxan
84.24247638,40.10594282,49.15229015,44.3691653,17.33060868,70.30399222,55.98154508,61.43348888,15.27992827,43.07054155,11.50676963,Choluteco
55.94570975,55.18180217,51.44264213,45.24193963,15.78073902,58.89863311,51.71383785,54.40419989,9.409381061,64.88546426,11.50568381,Eugene
48.96697011,72.65692036,66.77819259,24.50817659,19.54898701,64.92948479,74.7660633,32.26735896,17.60863978,61.57101561,12.80145674,Eugene
25.14836647,28.1374103,98.08384422,62.11032145,14.20358561,62.8034187,65.61195136,2.727850617,6.419123224,62.25984841,10.14509219,Albukerke
83.64553909,43.61443968,39.39354315,28.28275255,22.68573334,68.44788823,58.65095112,63.87736298,2.270622914,48.08637428,11.58209235,Choluteco
48.80463563,34.49121232,96.75454743,65.61558159,14.04681798,69.97040636,53.24138182,11.26538447,15.03019249,55.19627921,10.73512684,Albukerke
39.61965049,22.14290879,97.82639826,61.32279694,16.20990482,63.77780642,79.42942518,10.54018262,14.95257829,61.00300611,11.55575637,Albukerke
82.1690198,44.54383565,41.0266202,65.79472233,3.819222734,64.60579963,56.85633256,56.29484361,12.33710535,42.5795204,11.70048627,Choluteco
64.10071252,49.9929987,54.37839547,46.04031776,23.37368403,62.3036019,56.43354502,56.13377958,9.359717778,75.65687896,12.47299604,Eugene
71.42132455,47.25012894,56.163665,15.03414895,22.63951394,73.30888845,85.34090027,69.97045102,18.47583094,79.19850415,12.74423317,Eugene
74.33616945,61.35520255,51.68081982,16.33076114,17.74161729,65.95026043,92.54747105,71.0114358,5.775894659,68.60137207,12.24346905,Eugene
47.8202682,22.1873904,95.08363641,68.71067424,12.92925087,65.70569237,61.845972,14.86378267,27.05084267,58.5883353,11.49268329,Albukerke
19.22038249,42.96940932,7.220154387,92.80567038,6.728413702,43.44380296,50.14163684,31.63487832,7.477156488,61.51891919,9.380591261,Baxan
61.5656543,45.46091544,48.51603607,33.07614813,17.25770946,53.93360566,58.49007801,67.22937249,10.94844092,78.41119414,12.88930394,Eugene
57.87097981,41.31804634,1.415535896,60.11960151,1.89282858,46.28881139,64.01209918,42.67490486,3.912623045,55.16413269,10.57347535,Baxan
67.00270717,48.72416622,45.2085479,28.10033251,17.29467564,60.41081447,84.31930834,62.25754979,5.556057332,85.51597297,12.79797495,Eugene
57.8212499,22.48052299,60.4809471,60.86136176,12.69916618,58.50892851,2.926470117,48.10671539,17.70637362,59.83301874,9.393996331,Dum
82.17512923,44.76443459,25.9568685,64.91282448,23.14748643,63.7810915,57.9226907,61.51485471,10.32767092,40.15608689,11.63048021,Choluteco
37.99430117,16.24301041,98.33556285,61.94731143,11.48769107,68.32111393,42.39766351,6.41317244,22.02160148,46.68709819,11.82439498,Albukerke
71.70322785,17.63096994,46.43947141,72.68799211,37.80961684,52.27447224,25.50979964,62.1328699,16.70964109,51.00070392,8.350881282,Dum
46.06787217,16.03352324,98.76133475,60.18937498,15.5876461,65.90075637,19.86959883,8.884369012,10.22156781,61.51989857,11.83821802,Albukerke
61.78708376,62.21477761,56.97464056,51.93882256,19.55106178,63.77111523,76.54796607,48.98634705,14.3596558,72.08435656,11.42982706,Eugene
61.11807004,78.84354311,55.4875651,11.2357463,23.2651581,62.33360614,60.20115025,67.5955207,21.05541847,67.77917081,11.23944695,Eugene
77.14662376,43.69031777,45.26033327,77.09414435,0.725773053,65.37144268,56.55622415,51.67621315,26.31704866,45.65589039,12.53388275,Choluteco
52.25639421,30.61763707,2.692180791,67.88156366,2.284741606,45.26652187,55.85597641,49.08489899,18.14475031,67.83097671,10.26357273,Baxan
23.39538481,36.40075136,7.932514204,89.42283552,11.85964486,39.62081575,63.45593268,40.42849033,24.18725154,69.25536013,9.512187191,Baxan
81.51058346,42.22298039,48.57641521,64.01342954,15.94838213,62.03762449,56.92793618,73.54841306,21.19422798,45.24456278,12.41110485,Choluteco
61.87087335,21.33851433,60.71429369,67.12325894,11.25398008,56.29508255,29.10835891,73.42976638,10.75781514,56.08336466,8.041916462,Dum
19.41784254,42.3804621,7.072896704,82.29738634,9.039802017,39.15547177,57.87737262,32.1262665,15.8536124,62.98181208,10.02259493,Baxan
44.30553671,79.63252034,61.58803341,12.29299706,19.92000234,70.67713246,56.18619014,47.72638492,11.39245145,60.32000172,13.40026282,Eugene
60.64759868,19.58894226,65.28831474,60.63410376,27.94518799,56.1840022,24.81437846,86.98172878,17.51288811,69.29298779,9.317162972,Dum
55.94767363,15.8738614,45.82735466,74.32402319,37.31505109,51.63731148,46.55465416,11.00974767,19.73873069,67.28797929,9.113014056,Dum
75.76836419,41.49517691,27.90728941,43.45568108,10.43742423,61.41672337,58.573313,58.17415243,27.32323561,44.39129672,11.82357255,Choluteco
80.3251712,41.5934415,41.1560608,71.32654631,20.55426431,66.77714485,56.78418209,66.50630302,5.266364562,46.96964509,11.21403107,Choluteco
37.38838118,34.52699299,95.5793056,63.98873914,14.06287007,65.19941347,14.29519929,14.24230385,12.60371803,60.08976799,10.52246023,Albukerke
59.16596392,20.71298211,62.09216333,73.74077725,24.45053308,52.46864412,30.78825759,21.86989771,13.51169557,62.96191991,9.236893877,Dum
39.62330844,24.21460398,98.07528495,67.0779526,19.43179387,66.42816045,14.59418111,16.10672581,27.43840413,52.44559568,10.81298315,Albukerke
29.29887537,29.9131278,95.21655696,62.67749281,15.46096804,61.18044205,38.86061096,18.82581854,26.75683924,53.79754359,10.67819473,Albukerke
37.10877485,69.78952743,62.60929497,3.689230352,19.20798439,56.18727596,62.22821233,63.89724152,18.63242932,85.72771836,13.63753603,Eugene
65.43603847,45.7857387,52.08688456,33.08785507,15.14000298,58.12801304,58.02783369,59.58510747,7.300250333,82.60918473,12.99346837,Eugene
72.94132731,69.79950846,54.16186793,57.9679171,18.21009921,60.94940257,95.93056639,62.7578279,13.85993659,82.10285004,11.71768834,Eugene
52.84706173,59.50978034,45.64509873,59.94422216,22.2842363,68.4556407,98.45637589,44.71354131,10.30248022,63.06564892,12.27348898,Eugene
46.97291783,51.27693043,45.53089093,6.822379076,17.64561133,57.57754745,51.86541894,25.33195359,17.4269206,60.90365616,13.45012929,Eugene
27.82929895,36.47172711,14.19013405,92.83053887,2.149333352,23.88305299,47.7400788,46.23445287,15.55667168,69.79070796,10.05748049,Baxan
64.80407747,18.90231237,61.79234862,71.58449914,33.16028824,50.5810944,11.81570817,74.20113694,23.43175598,53.23341838,8.349885577,Dum
48.23597036,21.54335863,96.96685436,69.02324218,16.46895033,64.2936602,6.233713168,23.86715113,5.327460583,51.21703479,11.0378992,Albukerke
83.10220605,41.17151113,41.11300382,25.5787896,15.71469935,65.09709743,56.75952682,64.09206346,6.506263336,41.94719778,11.90074283,Choluteco
61.99099901,20.29701255,45.30808558,63.1851924,43.95960326,54.35610273,27.9282011,56.99899772,15.39107804,73.98592317,8.418945875,Dum
34.67099665,31.4366986,8.22069821,52.67139381,11.56627258,66.32588399,62.00181425,47.22927179,1.206092186,35.44785461,10.40703718,Baxan
34.5268346,23.57244406,96.02413325,65.49134202,19.90740208,64.09844185,54.46578599,13.21185502,18.92571439,62.97799523,11.00531089,Albukerke
